line_id	point_id	x	y	z	width_(um)	pixel_intensity
96	8	18.96267	2.47867	5.00000	0.30764	378.50000
97	0	17.78400	1.97600	5.00000	0.19339	226.00000
97	1	17.78420	2.08000	5.00000	0.29558	195.00000
97	2	17.78806	2.18400	5.01852	0.22083	247.16667
97	3	17.81427	2.28800	5.07407	0.22687	196.00000
97	4	17.88820	2.39200	5.18518	0.29337	195.50000
97	5	17.96580	2.49600	5.31482	0.37922	146.50000
97	6	18.01820	2.60000	5.42593	0.32951	153.83333
97	7	18.09559	2.70400	5.46296	0.25863	222.00000
97	8	18.16567	2.80800	5.42593	0.33270	287.16667
97	9	18.16547	2.91200	5.31482	0.44191	258.66667
97	10	18.09167	3.01607	5.17901	0.46080	261.33333
97	11	17.99044	3.12135	5.04321	0.30013	252.83333
97	12	17.87791	3.23409	4.93210	0.29055	263.66667
97	13	17.74933	3.36267	4.83333	0.34142	265.33333
98	0	18.96267	2.47867	5.00000	0.30764	378.50000
98	1	19.18956	2.23949	5.24074	0.53477	311.83333
98	2	19.33723	2.08745	5.40741	0.43063	363.83333
98	3	19.44766	1.97637	5.48148	0.29654	292.00000
98	4	19.55180	1.87200	5.50000	0.16131	181.16667
98	5	19.65174	1.76800	5.50000	0.07956	125.50000
98	6	19.72567	1.66400	5.50000	0.14896	100.00000
98	7	19.72953	1.56000	5.50000	0.21038	132.00000
98	8	19.68200	1.45600	5.50000	0.23930	139.16667
98	9	19.65600	1.35200	5.50000	0.11222	162.00000
99	0	22.67200	2.60000	5.00000	0.16876	123.50000
99	1	22.77600	2.60000	5.00000	0.19283	135.16667
99	2	22.88000	2.60000	5.00000	0.17343	152.66667
100	0	16.32800	3.01600	5.00000	0.12077	155.83333
100	1	16.25291	3.12271	5.06173	0.30449	264.83333
100	2	16.21797	3.24418	5.17284	0.42383	203.83333
100	3	16.18933	3.39733	5.33333	0.33257	251.66667
101	0	17.29867	3.29333	5.33333	0.40007	205.33333
101	1	17.17415	3.14018	5.17284	0.22102	174.66667
101	2	17.08782	3.01871	5.08025	0.20318	169.33333
101	3	17.05986	2.91184	5.11918	0.28052	200.83333
101	4	17.05089	2.80206	5.34900	0.24290	122.16667
101	5	17.01642	2.65977	5.79202	0.31166	140.50000
101	6	16.92000	2.44800	6.38462	0.25485	253.00000
102	0	17.74933	3.36267	4.83333	0.34142	265.33333
102	1	17.59347	3.33673	5.12346	0.41302	236.66667
102	2	17.45453	3.31927	5.29012	0.52855	239.66667
102	3	17.29867	3.29333	5.33333	0.40007	205.33333
103	0	14.48200	4.88800	5.37500	0.47360	271.00000
103	1	14.64110	4.96580	5.43519	0.26408	268.00000
103	2	14.76089	5.01841	5.47685	0.06869	243.66667
103	3	14.84158	5.09986	5.49537	0.15045	268.50000
103	4	14.87200	5.20000	5.50000	0.21746	194.83333
104	0	3.95200	5.61600	5.00000	0.29924	312.83333
104	1	4.05600	5.68973	4.83333	0.40745	277.00000
104	2	4.16000	5.71573	4.77778	0.50941	327.50000
104	3	4.26400	5.71594	4.83333	0.48160	349.16667
104	4	4.36800	5.69339	4.92593	0.37913	319.33333
104	5	4.47200	5.63834	4.98148	0.38899	288.50000
104	6	4.57600	5.58980	5.00000	0.41697	312.50000
104	7	4.68000	5.51606	5.01852	0.41846	265.50000
104	8	4.78400	5.46467	5.09259	0.40002	255.16667
104	9	4.88800	5.48986	5.25926	0.47390	203.16667
104	10	4.99200	5.51200	5.50000	0.23055	210.50000
105	0	3.95200	5.61600	5.00000	0.29924	312.83333
105	1	3.84820	5.72000	4.74074	0.26903	270.66667
105	2	3.74786	5.82400	4.51852	0.15720	232.50000
105	3	3.66681	5.92800	4.35185	0.29177	127.00000
105	4	3.62172	6.03200	4.25926	0.17962	115.16667
105	5	3.59308	6.13600	4.25926	0.22470	94.66667
105	6	3.64792	6.23980	4.35185	0.27074	126.33333
105	7	3.74441	6.34014	4.50000	0.21926	132.33333
105	8	3.84800	6.42159	4.68518	0.33664	157.00000
105	9	3.95200	6.47441	4.90741	0.25626	157.50000
105	10	4.05600	6.55586	5.18518	0.26271	219.33333
105	11	4.16000	6.65600	5.50000	0.20845	217.83333
106	0	14.87200	5.72000	5.00000	0.39001	378.83333
106	1	14.97600	5.79759	5.01852	0.36175	298.50000
106	2	15.08000	5.84614	5.07407	0.32785	335.16667
106	3	15.18400	5.89733	5.18518	0.42736	271.33333
106	4	15.28800	5.89388	5.29630	0.34608	259.50000
106	5	15.39200	5.82380	5.35185	0.20610	225.83333
106	6	15.49600	5.75027	5.29630	0.36984	214.66667
106	7	15.60000	5.72406	5.16667	0.39517	313.33333
106	8	15.70400	5.72000	5.00000	0.35188	367.50000
107	0	14.87200	5.72000	5.00000	0.39001	378.83333
107	1	14.76800	5.68994	5.24074	0.33479	347.66667
107	2	14.66400	5.61600	5.50000	0.18374	257.16667
108	0	14.87200	5.72000	5.00000	0.39001	378.83333
108	1	14.94573	5.61600	4.77778	0.42564	294.66667
108	2	14.97173	5.51200	4.68519	0.37613	341.83333
108	3	14.97173	5.40800	4.79630	0.44462	288.00000
108	4	14.94573	5.30400	5.09259	0.31007	308.33333
108	5	14.87200	5.20000	5.50000	0.21746	194.83333
109	0	15.70400	5.72000	5.00000	0.35188	367.50000
109	1	15.77367	5.61600	4.83333	0.46049	235.33333
109	2	15.77367	5.51200	4.68518	0.45857	297.83333
109	3	15.70359	5.40800	4.59259	0.34297	282.00000
109	4	15.62641	5.30400	4.61111	0.32047	289.33333
109	5	15.57766	5.20000	4.77778	0.38879	269.83333
109	6	15.52241	5.09600	5.09259	0.41365	349.66667
109	7	15.49600	4.99200	5.50000	0.39114	261.50000
110	0	5.72000	6.24000	5.00000	0.37850	338.83333
110	1	5.82400	6.23614	5.00000	0.41050	328.50000
110	2	5.92800	6.21339	5.01852	0.44359	319.83333
110	3	6.03200	6.15855	5.07407	0.46622	349.50000
110	4	6.13600	6.11345	5.18518	0.48519	303.83333
110	5	6.24000	6.05841	5.31482	0.43918	358.66667
110	6	6.34400	6.03220	5.42593	0.40003	296.66667
110	7	6.44800	6.00966	5.50000	0.41118	275.16667
110	8	6.55200	5.98081	5.57407	0.38129	242.50000
110	9	6.65600	6.00945	5.68518	0.40767	214.16667
110	10	6.76000	6.02834	5.81482	0.31296	242.16667
110	11	6.86400	6.03180	5.92593	0.29150	263.00000
110	12	6.96827	6.03171	6.00926	0.28966	275.50000
110	13	7.07742	6.02624	6.13889	0.27880	325.83333
110	14	7.21635	5.98912	6.38889	0.25284	232.50000
110	15	7.41867	5.88467	6.75000	0.45232	217.16667
111	0	4.64533	6.51733	5.16667	0.42567	212.83333
111	1	4.49218	6.57177	5.10494	0.37573	243.66667
111	2	4.37071	6.65058	5.12346	0.33365	229.50000
111	3	4.26414	6.69960	5.26543	0.36228	202.83333
111	4	4.16000	6.65600	5.50000	0.20845	217.83333
112	0	13.00000	6.76000	5.00000	0.21616	204.66667
112	1	12.95491	6.81891	5.86111	0.22589	173.16667
112	2	12.84400	6.81200	6.75000	0.47619	278.66667
113	0	13.86667	7.34933	4.66667	0.38206	247.33333
113	1	13.73802	7.47798	5.04938	0.27183	278.50000
113	2	13.62400	7.59200	5.25309	0.40335	369.83333
113	3	13.50998	7.70602	5.20988	0.44144	228.50000
113	4	13.38133	7.83467	5.00000	0.36241	272.66667
114	0	12.89600	7.61800	5.00000	0.41868	341.83333
114	1	12.71827	7.52583	5.00000	0.25726	273.00000
114	2	12.58806	7.49328	5.00000	0.10881	183.16667
114	3	12.48020	7.49211	5.00000	0.17737	224.83333
114	4	12.37600	7.51461	5.00000	0.25387	225.16667
114	5	12.27200	7.56966	5.00000	0.28586	221.00000
114	6	12.16800	7.61841	5.00000	0.29354	269.83333
114	7	12.06400	7.69600	5.00000	0.23310	267.33333
115	0	12.89600	7.61800	5.00000	0.41868	341.83333
115	1	12.89209	7.44844	5.52315	0.34892	323.50000
115	2	12.86858	7.37080	6.11574	0.32453	253.66667
115	3	12.81064	7.33693	6.82407	0.24722	266.16667
115	4	12.76600	7.38400	7.62500	0.32287	241.50000
116	0	12.06400	7.69600	5.00000	0.23310	267.33333
116	1	12.06400	7.80000	5.25926	0.43652	285.83333
116	2	12.06400	7.90400	5.50000	0.22371	148.00000
117	0	12.89600	7.61800	5.00000	0.41868	341.83333
117	1	13.07644	7.77053	5.00000	0.29302	288.83333
117	2	13.22412	7.85051	5.00000	0.35438	200.00000
117	3	13.38133	7.83467	5.00000	0.36241	272.66667
118	0	7.16733	7.71333	4.79167	0.26043	158.50000
118	1	6.92201	7.80484	5.13272	0.32373	145.50000
118	2	6.76779	7.90061	5.38735	0.25193	209.33333
118	3	6.65639	7.97757	5.54784	0.10333	145.00000
118	4	6.55155	8.00370	5.71429	0.39025	291.66667
118	5	6.43910	8.00296	5.96032	0.19935	266.66667
118	6	6.27770	7.97197	6.33333	0.33842	201.33333
118	7	6.01219	7.88419	6.78571	0.44006	247.00000
119	0	9.81067	8.14667	4.83333	0.40521	328.16667
119	1	9.68209	8.01809	5.09877	0.29485	249.83333
119	2	9.56956	7.90535	5.35802	0.26967	158.33333
119	3	9.46813	7.80007	5.60494	0.38704	252.66667
119	4	9.39047	7.69600	5.79630	0.50381	311.50000
119	5	9.36427	7.59200	5.94444	0.42589	329.33333
119	6	9.36406	7.48800	6.05556	0.40067	271.33333
119	7	9.38661	7.38400	6.18518	0.36652	308.33333
119	8	9.44145	7.28000	6.31482	0.34427	188.83333
119	9	9.48655	7.17600	6.42593	0.28215	247.66667
119	10	9.54159	7.07200	6.48148	0.30367	258.83333
119	11	9.56800	6.96800	6.50000	0.33338	324.66667
120	0	9.81067	8.14667	4.83333	0.40521	328.16667
120	1	9.68209	8.27362	4.67284	0.41910	271.16667
120	2	9.56935	8.34370	4.58025	0.32511	208.00000
120	3	9.46407	8.42772	4.60494	0.32694	179.83333
120	4	9.36000	8.52820	4.75926	0.44418	153.00000
120	5	9.25600	8.63200	5.00000	0.41323	192.83333
121	0	7.17600	8.42400	5.00000	0.09540	172.50000
121	1	7.17580	8.52800	4.98148	0.18868	187.50000
121	2	7.17214	8.63200	4.92593	0.31370	185.16667
121	3	7.14980	8.73600	4.83333	0.45758	227.50000
121	4	7.10247	8.84000	4.75926	0.38085	207.16667
121	5	7.10633	8.94400	4.75926	0.38804	175.00000
121	6	7.18027	9.04800	4.85185	0.38148	158.33333
121	7	7.28000	9.15200	5.00000	0.23867	159.66667
122	0	9.25600	8.63200	5.00000	0.41323	192.83333
122	1	9.25600	8.73600	5.00000	0.37269	241.33333
122	2	9.25600	8.84000	5.00000	0.29762	177.33333
122	3	9.25600	8.94400	5.00000	0.17995	121.16667
123	0	21.73600	9.25600	5.00000	0.16516	116.50000
123	1	21.73234	9.36000	5.00000	0.27999	136.66667
123	2	21.71345	9.46400	5.00000	0.30293	178.00000
123	3	21.68501	9.56800	5.00000	0.30857	164.16667
123	4	21.71752	9.67200	5.00000	0.27708	141.16667
123	5	21.76281	9.77600	5.00000	0.17711	191.33333
123	6	21.84366	9.88000	5.00000	0.19878	168.00000
123	7	21.94014	9.98400	5.00000	0.24500	228.00000
123	8	22.01773	10.08800	5.00000	0.32382	207.00000
123	9	22.04800	10.19200	5.00000	0.37456	192.83333
124	0	10.08800	9.77600	5.00000	0.19245	100.83333
124	1	10.19200	9.88000	5.00000	0.19289	121.66667
124	2	10.29600	9.98400	5.00000	0.23347	106.00000
124	3	10.40000	10.08800	5.00000	0.12424	105.16667
